"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 08:25","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 08:30","0.5","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 10:25","0.5","0.5","0.5","0.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 10:35","0.5","1.0","1.0","1.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 10:40","0.5","1.0","1.5","1.5","2.5","2.5","2.5","2.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 10:45","0.5","1.5","2.0","2.0","3.0","3.0","3.0","3.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 10:50","0.5","1.5","2.5","2.5","3.5","3.5","3.5","3.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 11:10","0.5","0.5","1.5","3.0","4.0","4.0","4.0","4.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 11:25","0.5","0.5","1.0","3.0","4.0","4.5","4.5","4.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 11:35","0.5","1.0","1.5","3.0","4.0","5.0","5.0","5.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 11:50","0.5","0.5","1.5","2.0","4.5","5.5","5.5","5.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 12:15","0.5","0.5","1.0","2.0","5.0","6.0","6.0","6.0","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","15/02/2566 12:50","0.5","0.5","0.5","1.0","5.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.LSI.03","หลักสี่","จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ","16/02/2566 08:15","0.5","0.5","0.5","0.5","0.5","0.5","0.5","7.0","ดูข้อมูล"
