"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 18:35","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 18:40","7.0","7.5","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 18:45","7.0","14.5","14.5","14.5","14.5","14.5","14.5","14.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 18:50","8.5","22.5","23.0","23.0","23.0","23.0","23.0","23.0","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 18:55","10.0","25.5","33.0","33.0","33.0","33.0","33.0","33.0","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 19:00","7.5","26.0","40.5","40.5","40.5","40.5","40.5","40.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 19:05","7.0","24.5","47.0","47.5","47.5","47.5","47.5","47.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 19:10","6.5","21.0","46.5","54.0","54.0","54.0","54.0","54.0","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 19:15","6.0","19.5","45.5","60.0","60.0","60.0","60.0","60.0","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","01/07/2565 19:20","2.5","15.0","39.5","62.5","62.5","62.5","62.5","62.5","ดูข้อมูล"
