"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 14:55","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 15:00","5.0","6.5","6.5","6.5","6.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 15:05","3.0","9.5","9.5","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 15:10","1.0","9.0","10.5","10.5","10.5","10.5","10.5","10.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 15:15","1.0","5.0","11.5","11.5","11.5","11.5","11.5","11.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 15:20","1.0","3.0","12.5","12.5","12.5","12.5","12.5","12.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","05/02/2566 16:15","0.5","0.5","0.5","1.5","13.0","13.0","13.0","13.0","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","15/02/2566 07:45","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","15/02/2566 07:50","1.0","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.DDG.02","ดินแดง","ศูนย์ฯ (ดินแดง)","15/02/2566 07:55","0.5","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
