"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 18:55","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:00","7.5","12.0","12.0","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:05","7.5","19.5","19.5","19.5","19.5","19.5","19.5","19.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:10","7.0","22.0","26.5","26.5","26.5","26.5","26.5","26.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:15","6.0","20.5","32.5","32.5","32.5","32.5","32.5","32.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:20","5.5","18.5","38.0","38.0","38.0","38.0","38.0","38.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:25","1.5","13.0","35.0","39.5","39.5","39.5","39.5","39.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:35","0.5","2.0","20.5","40.0","40.0","40.0","40.0","40.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/07/2565 19:45","0.5","1.0","8.0","40.5","40.5","40.5","40.5","40.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 11:45","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 11:50","1.0","2.0","2.0","2.0","2.0","2.0","2.0","4.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 12:35","0.5","0.5","0.5","2.5","2.5","2.5","2.5","5.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 12:40","1.0","1.5","1.5","3.5","3.5","3.5","3.5","6.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 12:45","1.0","2.5","2.5","3.5","4.5","4.5","4.5","7.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 12:50","1.5","3.5","4.0","4.0","6.0","6.0","6.0","8.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 12:55","0.5","3.0","4.5","4.5","6.5","6.5","6.5","9.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 13:00","1.5","3.5","6.0","6.0","8.0","8.0","8.0","10.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 13:05","1.0","3.0","6.5","7.0","9.0","9.0","9.0","11.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 13:10","0.5","3.0","6.0","7.5","9.5","9.5","9.5","12.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 13:20","0.5","1.0","4.0","8.0","10.0","10.0","10.0","12.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 13:40","0.5","0.5","1.0","7.0","10.5","10.5","10.5","13.0","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 14:05","0.5","0.5","1.0","2.0","11.0","11.0","11.0","13.5","ดูข้อมูล"
"RF.CTC.01","จตุจักร","บ่อสูบศาลอาญารัชดา","01/08/2565 14:35","0.5","0.5","0.5","1.5","11.5","11.5","11.5","14.0","ดูข้อมูล"
