"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 17:45","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 17:50","0.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 17:55","0.5","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 18:30","2.5","2.5","2.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 18:35","1.5","4.0","4.0","6.0","6.0","6.0","6.0","6.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 18:40","1.0","5.0","5.0","7.0","7.0","7.0","7.0","7.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 18:50","2.0","3.0","7.0","7.5","9.0","9.0","9.0","9.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 18:55","6.5","8.5","13.5","13.5","15.5","15.5","15.5","15.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 19:00","3.0","11.5","14.0","16.5","18.5","18.5","18.5","18.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 19:05","3.0","12.5","15.5","19.5","21.5","21.5","21.5","21.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 19:10","1.5","7.5","16.0","21.0","23.0","23.0","23.0","23.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 19:15","1.0","5.5","17.0","22.0","24.0","24.0","24.0","24.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 19:20","0.5","3.0","15.5","22.5","24.5","24.5","24.5","24.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/07/2565 21:30","0.5","0.5","0.5","0.5","20.5","25.0","25.0","25.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 10:50","0.5","0.5","0.5","0.5","0.5","0.5","0.5","1.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 10:55","2.5","3.0","3.0","3.0","3.0","3.0","3.0","4.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:00","7.5","10.5","10.5","10.5","10.5","10.5","10.5","11.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:05","8.0","18.0","18.5","18.5","18.5","18.5","18.5","19.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:10","5.0","20.5","23.5","23.5","23.5","23.5","23.5","24.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:15","5.5","18.5","29.0","29.0","29.0","29.0","29.0","30.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:20","3.5","14.0","32.0","32.5","32.5","32.5","32.5","33.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:25","2.0","11.0","31.5","34.5","34.5","34.5","34.5","35.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:30","2.5","8.0","26.5","37.0","37.0","37.0","37.0","38.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:35","2.0","6.5","20.5","39.0","39.0","39.0","39.0","40.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:40","1.0","5.5","16.5","40.0","40.0","40.0","40.0","41.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:45","2.0","5.0","13.0","42.0","42.0","42.0","42.0","43.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:50","2.0","5.0","11.5","43.5","44.0","44.0","44.0","45.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 11:55","3.0","7.0","12.5","44.0","47.0","47.0","47.0","48.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:00","1.5","6.5","11.5","38.0","48.5","48.5","48.5","49.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:05","1.0","5.5","10.5","31.0","49.5","49.5","49.5","50.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:10","1.0","3.5","10.5","27.0","50.5","50.5","50.5","51.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:15","5.0","7.0","13.5","26.5","55.5","55.5","55.5","56.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:20","5.5","11.5","17.0","28.5","61.0","61.0","61.0","62.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:25","0.5","11.0","14.5","27.0","61.5","61.5","61.5","62.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:30","0.5","6.5","13.5","25.0","62.0","62.0","62.0","63.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 12:40","0.5","1.0","12.0","22.5","62.5","62.5","62.5","63.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 13:05","0.5","0.5","1.0","13.5","63.0","63.0","63.0","64.0","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 14:45","0.5","0.5","0.5","0.5","21.5","63.5","63.5","64.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 21:55","1.0","1.0","1.0","1.0","1.0","1.0","64.5","64.5","ดูข้อมูล"
"RF.TBR.01","ธนบุรี","สนข.ธนบุรี","01/08/2565 22:05","0.5","1.5","1.5","1.5","1.5","1.5","65.0","65.0","ดูข้อมูล"
