"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:25","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:30","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:35","3.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:40","4.5","9.0","10.0","10.0","10.0","10.0","10.0","10.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:45","5.5","13.5","15.5","15.5","15.5","15.5","15.5","15.5","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:50","2.5","12.5","18.0","18.0","18.0","18.0","18.0","18.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","01/10/2565 23:55","4.0","12.0","21.0","22.0","22.0","22.0","22.0","22.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:00","2.5","9.0","22.5","24.5","24.5","24.5","24.5","24.5","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:05","1.5","8.0","20.5","26.0","26.0","26.0","26.0","26.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:10","2.5","6.5","18.5","28.5","28.5","28.5","28.5","28.5","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:15","2.5","6.5","15.5","31.0","31.0","31.0","31.0","31.0","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:20","1.5","6.5","14.5","32.5","32.5","32.5","32.5","32.5","ดูข้อมูล"
"RF.CTC.02","จตุจักร","ส.รัชดา-วิภาวดี","02/10/2565 00:35","0.5","0.5","7.0","27.5","33.0","33.0","33.0","33.0","ดูข้อมูล"
