"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","01/10/2565 23:50","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","01/10/2565 23:55","2.5","5.0","5.0","5.0","5.0","5.0","5.0","5.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","01/12/2565 11:35","0.5","0.5","0.5","0.5","0.5","0.5","0.5","12.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:00","3.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:05","3.5","9.5","12.0","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:10","7.5","14.5","19.5","19.5","19.5","19.5","19.5","19.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:15","5.5","16.5","25.0","25.0","25.0","25.0","25.0","25.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:20","3.0","16.0","25.5","28.0","28.0","28.0","28.0","28.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:25","1.5","10.0","24.5","29.5","29.5","29.5","29.5","29.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:30","0.5","5.0","21.5","30.0","30.0","30.0","30.0","30.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:35","0.5","2.5","18.5","30.5","30.5","30.5","30.5","30.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 00:45","0.5","1.0","6.0","31.0","31.0","31.0","31.0","31.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 01:05","0.5","0.5","1.0","19.5","31.5","31.5","31.5","31.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 18:20","0.5","0.5","0.5","0.5","0.5","0.5","0.5","32.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/10/2565 18:45","0.5","0.5","1.0","1.0","1.0","1.0","1.0","32.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/12/2565 01:30","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/12/2565 01:35","1.5","3.5","3.5","3.5","3.5","3.5","3.5","4.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/12/2565 01:40","2.0","5.5","5.5","5.5","5.5","5.5","5.5","6.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/12/2565 01:45","6.5","10.0","12.0","12.0","12.0","12.0","12.0","12.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","02/12/2565 01:50","0.5","9.0","12.5","12.5","12.5","12.5","12.5","13.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:25","2.0","2.0","2.0","2.0","2.0","2.0","2.0","3.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:30","5.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:35","5.5","12.5","12.5","12.5","12.5","12.5","12.5","13.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:40","13.5","24.0","26.0","26.0","26.0","26.0","26.0","27.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:45","13.0","32.0","39.0","39.0","39.0","39.0","39.0","40.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:50","7.5","34.0","46.5","46.5","46.5","46.5","46.5","47.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 13:55","5.0","25.5","49.5","51.5","51.5","51.5","51.5","52.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:00","1.0","13.5","45.5","52.5","52.5","52.5","52.5","53.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:05","1.0","7.0","41.0","53.5","53.5","53.5","53.5","54.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:10","0.5","2.5","28.0","54.0","54.0","54.0","54.0","55.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:15","1.0","2.5","16.0","55.0","55.0","55.0","55.0","56.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:20","1.5","3.0","10.0","56.5","56.5","56.5","56.5","57.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:25","2.5","5.0","7.5","57.0","59.0","59.0","59.0","60.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:30","3.0","7.0","9.5","55.0","62.0","62.0","62.0","63.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:35","3.5","9.0","12.0","53.0","65.5","65.5","65.5","66.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:40","6.0","12.5","17.5","45.5","71.5","71.5","71.5","72.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:45","7.5","17.0","24.0","40.0","79.0","79.0","79.0","80.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:50","3.5","17.0","26.0","36.0","82.5","82.5","82.5","83.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 14:55","2.0","13.0","25.5","33.0","84.5","84.5","84.5","85.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:00","1.0","6.5","23.5","33.0","85.5","85.5","85.5","86.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:05","0.5","3.5","20.5","32.5","86.0","86.0","86.0","87.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:15","0.5","1.0","7.5","31.5","86.5","86.5","86.5","87.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:35","0.5","0.5","1.0","21.5","87.0","87.0","87.0","88.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:40","1.0","1.5","2.0","16.5","88.0","88.0","88.0","89.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:45","2.0","3.5","3.5","11.0","90.0","90.0","90.0","91.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:50","3.5","6.5","7.0","11.0","93.5","93.5","93.5","94.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 15:55","3.5","9.0","10.5","12.5","97.0","97.0","97.0","98.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:00","3.0","10.0","13.5","14.5","100.0","100.0","100.0","101.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:05","2.0","8.5","15.0","16.0","102.0","102.0","102.0","103.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:10","2.0","7.0","16.0","18.0","104.0","104.0","104.0","105.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:15","3.0","7.0","17.0","20.5","107.0","107.0","107.0","108.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:20","3.5","8.5","17.0","24.0","110.5","110.5","110.5","111.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:25","2.0","8.5","15.5","26.0","110.5","112.5","112.5","113.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:30","1.0","6.5","13.5","27.0","106.5","113.5","113.5","114.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 16:40","0.5","1.5","10.0","26.0","88.0","114.0","114.0","115.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 17:55","0.5","0.5","0.5","0.5","30.0","114.5","114.5","115.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 18:05","0.5","1.0","1.0","1.0","29.0","115.0","115.0","116.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 18:15","0.5","1.0","1.5","1.5","29.0","115.5","115.5","116.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 18:50","0.5","0.5","0.5","2.0","22.5","116.0","116.0","116.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 18:55","0.5","1.0","1.0","2.0","19.5","116.5","116.5","116.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 19:05","0.5","1.0","1.5","2.0","15.0","117.0","117.0","117.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","03/10/2565 19:10","0.5","1.0","2.0","2.5","13.5","117.5","117.5","117.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","04/10/2565 07:05","0.5","0.5","0.5","0.5","0.5","0.5","1.0","118.0","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","04/10/2565 15:10","0.5","0.5","0.5","0.5","0.5","0.5","1.0","32.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","04/10/2565 15:15","1.5","2.0","2.0","2.0","2.0","2.0","2.5","33.5","ดูข้อมูล"
"RF.PKN.04","พระโขนง","ส.คลองบางจาก","04/10/2565 15:20","2.0","4.0","4.0","4.0","4.0","4.0","4.5","35.5","ดูข้อมูล"
