"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 06:50","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 07:25","0.5","0.5","0.5","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 07:30","2.0","2.5","2.5","3.0","3.0","3.0","3.0","3.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 07:35","1.5","4.0","4.0","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 07:40","2.0","5.5","6.0","6.5","6.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 08:05","0.5","0.5","2.5","6.5","7.0","7.0","7.0","7.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 08:20","0.5","0.5","1.0","7.0","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 08:25","1.0","1.5","2.0","7.5","8.5","8.5","8.5","8.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 08:30","1.0","2.5","3.0","6.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 08:55","0.5","0.5","1.5","3.5","10.0","10.0","10.0","10.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 09:55","0.5","0.5","0.5","0.5","10.0","10.5","10.5","10.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 10:25","0.5","0.5","0.5","1.0","10.0","11.0","11.0","11.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 10:40","0.5","0.5","1.0","1.5","5.0","11.5","11.5","11.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 10:50","0.5","1.0","1.5","2.0","5.5","12.0","12.0","12.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 10:55","0.5","1.0","1.5","2.0","6.0","12.5","12.5","12.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 11:00","0.5","1.5","2.0","2.5","6.5","13.0","13.0","13.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 11:05","0.5","1.5","2.5","3.0","6.5","13.5","13.5","13.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 11:20","0.5","0.5","2.0","3.5","6.5","14.0","14.0","14.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 11:40","0.5","0.5","1.0","3.0","5.0","14.5","14.5","14.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:00","0.5","0.5","1.0","2.0","5.0","15.0","15.0","15.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:15","0.5","0.5","1.0","2.0","5.5","15.5","15.5","15.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:20","0.5","1.0","1.5","2.0","6.0","16.0","16.0","16.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:35","0.5","0.5","1.5","2.5","6.5","16.5","16.5","16.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:45","0.5","1.0","1.5","2.5","7.0","17.0","17.0","17.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 12:50","0.5","1.0","1.5","3.0","7.5","17.0","17.5","17.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","15/02/2566 13:10","0.5","0.5","1.5","3.0","7.5","17.5","18.0","18.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 01:35","0.5","0.5","0.5","0.5","0.5","0.5","0.5","18.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:25","4.0","4.0","4.0","4.5","4.5","4.5","4.5","22.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:30","5.0","9.0","9.0","9.5","9.5","9.5","9.5","27.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:35","4.0","13.0","13.0","13.0","13.5","13.5","13.5","31.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:40","4.0","13.0","17.0","17.0","17.5","17.5","17.5","35.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:45","1.5","9.5","18.5","18.5","19.0","19.0","19.0","37.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:50","1.5","7.0","20.0","20.0","20.5","20.5","20.5","38.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 02:55","1.5","4.5","17.5","21.5","22.0","22.0","22.0","40.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 03:00","0.5","3.5","13.0","22.0","22.5","22.5","22.5","40.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 03:05","0.5","2.5","9.5","22.5","23.0","23.0","23.0","41.0","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 03:20","0.5","0.5","3.0","23.0","23.5","23.5","23.5","41.5","ดูข้อมูล"
"RF.MBR.03","มีนบุรี","ปตร.บึงขวาง","16/02/2566 04:25","0.5","0.5","0.5","0.5","24.0","24.0","24.0","42.0","ดูข้อมูล"
