"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:20","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:25","3.5","4.0","4.0","4.0","4.0","4.0","4.0","4.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:30","1.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:35","2.0","7.0","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:40","2.0","5.5","9.5","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:45","2.5","6.5","12.0","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:50","1.5","6.0","13.0","13.5","13.5","13.5","13.5","13.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 18:55","2.5","6.5","12.0","16.0","16.0","16.0","16.0","16.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:00","3.0","7.0","13.5","19.0","19.0","19.0","19.0","19.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:05","2.0","7.5","13.5","21.0","21.0","21.0","21.0","21.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:10","2.0","7.0","13.5","23.0","23.0","23.0","23.0","23.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:15","1.0","5.0","12.0","24.0","24.0","24.0","24.0","24.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:20","0.5","3.5","11.0","24.0","24.5","24.5","24.5","24.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/07/2565 19:35","0.5","0.5","4.0","17.5","25.0","25.0","25.0","25.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:10","2.5","2.5","2.5","2.5","2.5","2.5","2.5","4.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:15","1.5","4.0","4.0","4.0","4.0","4.0","4.0","5.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:20","1.0","5.0","5.0","5.0","5.0","5.0","5.0","6.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:25","0.5","3.0","5.5","5.5","5.5","5.5","5.5","7.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:30","3.0","4.5","8.5","8.5","8.5","8.5","8.5","10.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:35","3.5","7.0","12.0","12.0","12.0","12.0","12.0","13.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:40","2.5","9.0","12.0","14.5","14.5","14.5","14.5","16.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:45","5.0","11.0","15.5","19.5","19.5","19.5","19.5","21.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:50","1.5","9.0","16.0","21.0","21.0","21.0","21.0","22.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 11:55","1.5","8.0","17.0","22.5","22.5","22.5","22.5","24.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:00","1.0","4.0","15.0","23.5","23.5","23.5","23.5","25.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:05","1.0","3.5","12.5","24.5","24.5","24.5","24.5","26.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:10","0.5","2.5","10.5","22.5","25.0","25.0","25.0","26.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:15","1.0","2.5","6.5","22.0","26.0","26.0","26.0","27.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:20","1.0","2.5","6.0","22.0","27.0","27.0","27.0","28.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:25","1.0","3.0","5.5","22.5","28.0","28.0","28.0","29.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:30","1.5","3.5","6.0","21.0","29.5","29.5","29.5","31.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","01/08/2565 12:35","1.5","4.0","6.5","19.0","31.0","31.0","31.0","32.5","ดูข้อมูล"
