"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:10","4.5","5.0","5.0","5.0","5.0","5.0","5.0","5.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:15","2.5","7.0","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:20","1.5","8.5","9.0","9.0","9.0","9.0","9.0","9.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:25","3.0","7.0","12.0","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","02/12/2565 02:30","2.5","7.0","14.0","14.5","14.5","14.5","14.5","14.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 00:00","0.5","0.5","0.5","0.5","0.5","41.0","41.0","41.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 03:40","0.5","0.5","0.5","0.5","0.5","1.0","41.5","41.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 03:50","0.5","1.0","1.0","1.0","1.0","1.5","42.0","42.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 04:25","0.5","0.5","0.5","1.5","1.5","2.0","42.5","42.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 05:20","0.5","0.5","0.5","1.0","2.0","2.5","43.0","43.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 06:50","0.5","0.5","0.5","0.5","1.5","2.5","23.5","43.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","10/10/2565 09:50","0.5","0.5","0.5","0.5","0.5","2.0","3.5","44.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","3.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:05","1.0","1.5","1.5","1.5","1.5","1.5","1.5","4.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:10","1.0","2.5","2.5","2.5","2.5","2.5","2.5","5.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:15","0.5","2.5","3.0","3.0","3.0","3.0","3.0","6.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:30","0.5","0.5","3.0","3.5","3.5","3.5","3.5","6.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:35","1.5","2.0","3.5","5.0","5.0","5.0","5.0","8.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:40","1.5","3.5","4.0","6.5","6.5","6.5","6.5","9.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:45","1.0","4.0","4.5","7.5","7.5","7.5","7.5","10.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:50","0.5","3.0","5.0","8.0","8.0","8.0","8.0","11.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 01:55","0.5","2.0","5.5","8.5","8.5","8.5","8.5","11.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:00","0.5","1.5","5.5","8.5","9.0","9.0","9.0","12.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:05","0.5","1.5","4.5","8.0","9.5","9.5","9.5","12.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:15","0.5","1.0","2.5","7.0","10.0","10.0","10.0","13.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:25","0.5","1.0","2.0","7.5","10.5","10.5","10.5","13.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:35","0.5","1.0","1.5","6.0","11.0","11.0","11.0","14.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:40","0.5","1.0","2.0","5.0","11.5","11.5","11.5","14.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:50","0.5","1.0","2.0","4.0","12.0","12.0","12.0","15.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 02:55","0.5","1.0","2.0","4.0","12.5","12.5","12.5","15.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 03:05","0.5","1.0","2.0","3.5","13.0","13.0","13.0","16.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 03:40","0.5","0.5","0.5","2.0","13.5","13.5","13.5","16.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 06:15","0.5","0.5","0.5","0.5","1.0","14.0","14.0","15.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 07:00","0.5","0.5","0.5","1.0","1.0","14.0","14.5","15.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 07:05","1.5","2.0","2.0","2.5","2.5","14.5","16.0","16.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 07:10","0.5","2.5","2.5","3.0","3.0","14.0","16.5","17.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 07:20","0.5","1.0","3.0","3.0","3.5","14.0","17.0","17.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 07:55","0.5","0.5","0.5","3.5","4.0","9.0","17.5","18.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 08:05","0.5","1.0","1.0","2.0","4.5","8.5","18.0","18.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 08:10","0.5","1.0","1.5","2.0","5.0","9.0","18.5","19.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 08:15","0.5","1.5","2.0","2.5","5.5","9.0","19.0","19.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 08:25","0.5","1.0","2.0","2.5","6.0","9.0","19.5","20.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","11/10/2565 08:40","0.5","0.5","1.5","3.0","6.5","8.5","20.0","20.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:20","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:30","1.0","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:35","3.0","4.0","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:40","2.5","6.5","7.0","7.0","7.0","7.0","7.0","7.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:45","2.5","8.0","9.5","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:50","1.5","6.5","10.5","11.0","11.0","11.0","11.0","11.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 16:55","1.0","5.0","11.5","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 17:05","0.5","1.5","8.0","12.5","12.5","12.5","12.5","12.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 17:10","0.5","1.0","6.0","13.0","13.0","13.0","13.0","13.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","12/10/2565 17:25","0.5","0.5","1.5","13.0","13.5","13.5","13.5","13.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","13/11/2565 22:50","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","13/11/2565 22:55","3.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","13/11/2565 23:05","1.0","4.5","5.5","5.5","5.5","5.5","5.5","5.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","13/11/2565 23:10","0.5","1.5","6.0","6.0","6.0","6.0","6.0","6.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","13/11/2565 23:15","0.5","2.0","6.5","6.5","6.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","14/11/2565 16:45","0.5","0.5","0.5","0.5","0.5","0.5","0.5","7.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","14/11/2565 16:50","0.5","1.0","1.0","1.0","1.0","1.0","1.0","7.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","14/11/2565 18:20","1.0","1.0","1.0","1.0","2.0","2.0","2.0","8.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","14/11/2565 18:25","0.5","1.5","1.5","1.5","2.5","2.5","2.5","9.0","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","14/11/2565 21:25","0.5","0.5","0.5","0.5","0.5","3.0","3.0","9.5","ดูข้อมูล"
"RF.PSC.01","ภาษีเจริญ","สนข.ภาษีเจริญ","15/02/2566 08:40","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
