"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:10","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:15","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:20","6.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:25","9.5","16.5","17.5","17.5","17.5","17.5","17.5","17.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:30","9.5","25.0","27.0","27.0","27.0","27.0","27.0","27.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:35","8.0","27.0","35.0","35.0","35.0","35.0","35.0","35.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:40","4.5","22.0","38.5","39.5","39.5","39.5","39.5","39.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:45","3.5","16.0","41.0","43.0","43.0","43.0","43.0","43.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:50","2.5","10.5","37.5","45.5","45.5","45.5","45.5","45.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 08:55","2.0","8.0","30.0","47.5","47.5","47.5","47.5","47.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:00","0.5","5.0","21.0","48.0","48.0","48.0","48.0","48.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:05","0.5","3.0","13.5","48.5","48.5","48.5","48.5","48.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:10","1.0","2.0","10.0","48.5","49.5","49.5","49.5","49.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:15","1.0","2.5","7.5","48.5","50.5","50.5","50.5","50.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:25","0.5","1.5","3.5","33.5","51.0","51.0","51.0","51.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:30","0.5","1.0","3.5","24.5","51.5","51.5","51.5","51.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:40","0.5","1.0","2.5","12.5","52.0","52.0","52.0","52.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:45","0.5","1.0","2.0","9.5","52.5","52.5","52.5","52.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 09:50","0.5","1.5","2.5","7.5","53.0","53.0","53.0","53.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:05","0.5","0.5","2.0","5.0","53.5","53.5","53.5","53.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:20","0.5","0.5","1.0","3.5","54.0","54.0","54.0","54.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:30","0.5","1.0","1.5","3.0","54.5","54.5","54.5","54.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:40","0.5","1.0","1.5","3.0","55.0","55.0","55.0","55.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:50","0.5","1.0","1.5","2.5","55.5","55.5","55.5","55.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 10:55","0.5","1.0","2.0","3.0","56.0","56.0","56.0","56.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:00","0.5","1.5","2.0","3.5","56.5","56.5","56.5","56.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:10","0.5","1.0","2.0","3.5","56.0","57.0","57.0","57.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:15","0.5","1.0","2.5","4.0","55.5","57.5","57.5","57.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:20","0.5","1.5","2.5","4.0","50.0","58.0","58.0","58.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:30","1.0","1.5","2.5","4.5","32.0","59.0","59.0","59.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:40","1.0","2.0","3.0","5.0","20.5","60.0","60.0","60.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:50","0.5","1.5","2.5","5.0","15.0","60.5","60.5","60.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 11:55","0.5","1.0","3.0","5.0","13.5","61.0","61.0","61.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 12:05","0.5","1.0","2.5","5.0","13.0","61.5","61.5","61.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 12:15","0.5","1.0","2.0","4.5","11.5","62.0","62.0","62.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 12:25","0.5","1.0","1.5","4.5","11.5","62.5","62.5","62.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 12:35","0.5","1.0","1.5","4.0","11.5","63.0","63.0","63.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 13:25","0.5","0.5","0.5","1.0","9.5","63.5","63.5","63.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","15/02/2566 15:00","0.5","0.5","0.5","0.5","3.0","16.0","64.0","64.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:05","1.5","1.5","1.5","1.5","1.5","1.5","1.5","65.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:10","2.5","4.0","4.0","4.0","4.0","4.0","4.0","68.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:15","4.0","8.0","8.0","8.0","8.0","8.0","8.0","72.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:20","3.5","10.0","11.5","11.5","11.5","11.5","11.5","75.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:25","2.5","10.0","14.0","14.0","14.0","14.0","14.0","78.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:30","2.0","8.0","16.0","16.0","16.0","16.0","16.0","80.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 03:35","1.0","5.5","15.5","17.0","17.0","17.0","17.0","81.0","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 04:00","0.5","0.5","1.5","17.5","17.5","17.5","17.5","81.5","ดูข้อมูล"
"RF.PTW.01","ปทุมวัน","สนข.ปทุมวัน","16/02/2566 04:45","0.5","0.5","0.5","1.0","18.0","18.0","18.0","82.0","ดูข้อมูล"
