"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:30","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:35","2.5","4.0","4.0","4.0","4.0","4.0","4.0","4.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:40","3.5","7.5","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:45","3.5","9.5","11.0","11.0","11.0","11.0","11.0","11.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:50","3.0","10.0","14.0","14.0","14.0","14.0","14.0","14.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 08:55","6.0","12.5","20.0","20.0","20.0","20.0","20.0","20.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:00","4.5","13.5","23.0","24.5","24.5","24.5","24.5","24.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:05","2.0","12.5","22.5","26.5","26.5","26.5","26.5","26.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:10","0.5","7.0","19.5","27.0","27.0","27.0","27.0","27.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:20","0.5","1.0","13.5","27.5","27.5","27.5","27.5","27.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:25","0.5","1.0","8.0","28.0","28.0","28.0","28.0","28.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:30","0.5","1.5","4.0","27.0","28.5","28.5","28.5","28.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:35","0.5","1.5","2.5","25.0","29.0","29.0","29.0","29.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:40","0.5","1.5","2.5","22.0","29.5","29.5","29.5","29.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 09:45","0.5","1.5","3.0","19.0","30.0","30.0","30.0","30.0","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 10:05","0.5","0.5","1.5","4.0","30.5","30.5","30.5","30.5","ดูข้อมูล"
"RF.STN.01","สาทร","สนข.สาทร","15/02/2566 10:35","0.5","0.5","0.5","2.0","31.0","31.0","31.0","31.0","ดูข้อมูล"
