"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/07/2565 19:20","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/07/2565 19:25","1.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 12:35","1.0","1.0","1.0","1.0","1.0","1.0","1.0","46.5","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 12:40","3.5","4.5","4.5","4.5","4.5","4.5","4.5","50.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 12:45","3.0","7.5","7.5","7.5","7.5","7.5","7.5","53.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 12:50","1.0","7.5","8.5","8.5","8.5","8.5","8.5","54.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 12:55","2.0","6.0","10.5","10.5","10.5","10.5","10.5","56.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 13:00","1.0","4.0","11.5","11.5","11.5","11.5","11.5","57.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 13:05","2.0","5.0","12.5","13.5","13.5","13.5","13.5","59.0","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 13:10","1.5","4.5","10.5","15.0","15.0","15.0","15.0","60.5","ดูข้อมูล"
"RF.DMG.01","ดอนเมือง","สนข.ดอนเมือง","01/08/2565 13:15","1.5","5.0","9.0","16.5","16.5","16.5","16.5","62.0","ดูข้อมูล"
