"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 01:40","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 01:45","6.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 01:50","1.5","8.5","8.5","8.5","8.5","8.5","8.5","8.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 02:15","1.5","1.5","3.0","10.0","10.0","10.0","10.0","10.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 02:20","1.5","3.0","3.0","11.5","11.5","11.5","11.5","11.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 02:25","2.5","5.5","5.5","14.0","14.0","14.0","14.0","14.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 02:30","3.5","7.5","9.0","17.5","17.5","17.5","17.5","17.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 02:35","1.0","7.0","10.0","18.5","18.5","18.5","18.5","18.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","02/12/2565 11:40","0.5","0.5","0.5","0.5","0.5","0.5","19.0","19.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:30","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:35","8.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:40","8.0","17.5","17.5","17.5","17.5","17.5","17.5","17.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:45","7.5","24.0","25.0","25.0","25.0","25.0","25.0","25.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:50","4.5","20.0","29.5","29.5","29.5","29.5","29.5","29.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 15:55","2.5","14.5","32.0","32.0","32.0","32.0","32.0","32.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","05/02/2566 16:30","0.5","0.5","0.5","31.5","32.5","32.5","32.5","32.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","06/02/2566 14:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","33.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","06/02/2566 14:05","1.0","1.5","1.5","1.5","1.5","1.5","1.5","34.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","06/02/2566 14:10","0.5","2.0","2.0","2.0","2.0","2.0","2.0","34.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 01:30","0.5","0.5","0.5","0.5","0.5","1.5","15.0","15.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 03:55","0.5","0.5","0.5","0.5","1.0","1.0","15.5","15.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:05","1.0","1.5","1.5","1.5","2.0","2.0","16.5","16.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:10","1.0","2.0","2.5","2.5","3.0","3.0","17.5","17.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:15","1.0","3.0","3.5","3.5","4.0","4.0","18.5","18.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:20","1.0","3.0","4.5","4.5","5.0","5.0","19.5","19.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:30","0.5","1.5","4.5","5.0","5.0","5.5","20.0","20.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 04:35","0.5","1.0","4.0","5.5","5.5","6.0","20.5","20.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 05:00","0.5","0.5","1.0","5.5","6.0","6.5","21.0","21.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 05:05","3.5","4.0","4.0","8.0","9.5","10.0","24.5","24.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 05:10","2.5","6.5","6.5","9.5","12.0","12.5","27.0","27.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 05:15","1.0","7.0","7.5","9.5","13.0","13.5","28.0","28.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 05:20","0.5","4.0","8.0","9.0","13.5","14.0","28.5","28.5","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 07:15","0.5","0.5","0.5","0.5","10.5","14.5","23.5","29.0","ดูข้อมูล"
"RF.TLC.02","ตลิ่งชัน","ปตร.คลองบัว-ทางรถไฟ","10/10/2565 13:20","0.5","0.5","0.5","0.5","0.5","0.5","15.0","29.5","ดูข้อมูล"
