"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 03:20","0.5","0.5","0.5","0.5","0.5","0.5","0.5","12.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 03:40","0.5","0.5","1.0","1.0","1.0","1.0","1.0","12.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:00","0.5","0.5","1.0","1.5","1.5","1.5","1.5","13.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:15","0.5","0.5","1.0","2.0","2.0","2.0","2.0","13.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:25","0.5","1.0","1.5","2.0","2.5","2.5","2.5","14.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:30","0.5","1.0","1.5","2.5","3.0","3.0","3.0","14.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:35","0.5","1.5","2.0","3.0","3.5","3.5","3.5","15.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:45","0.5","1.0","2.0","3.0","4.0","4.0","4.0","15.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 04:50","0.5","1.0","2.5","3.5","4.5","4.5","4.5","16.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 05:00","0.5","1.0","2.0","3.5","5.0","5.0","5.0","16.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 05:20","0.5","0.5","1.0","3.5","5.5","5.5","5.5","17.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 05:50","0.5","0.5","0.5","1.5","6.0","6.0","6.0","17.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 06:15","0.5","0.5","1.0","1.5","6.5","6.5","6.5","18.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 06:25","0.5","1.0","1.0","1.5","6.5","7.0","7.0","18.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 06:45","0.5","0.5","1.0","2.0","6.5","7.5","7.5","19.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 06:50","0.5","1.0","1.5","2.0","7.0","8.0","8.0","19.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 07:05","0.5","0.5","1.5","2.5","7.0","8.5","8.5","20.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 07:25","0.5","0.5","1.0","2.0","6.5","9.0","9.0","20.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/05/2564 08:15","0.5","0.5","0.5","1.0","4.5","9.5","9.5","21.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 07:50","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 21:50","1.5","1.5","1.5","1.5","1.5","1.5","1.5","2.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 21:55","0.5","2.0","2.0","2.0","2.0","2.0","2.0","2.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:10","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:15","4.0","5.0","7.0","7.0","7.0","7.0","7.0","7.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:20","8.0","13.0","13.5","15.0","15.0","15.0","15.0","15.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:25","5.5","17.5","18.5","20.5","20.5","20.5","20.5","21.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:30","4.0","17.5","22.5","24.5","24.5","24.5","24.5","25.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:35","4.0","13.5","26.5","28.5","28.5","28.5","28.5","29.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:40","4.0","12.0","29.5","32.5","32.5","32.5","32.5","33.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:45","3.5","11.5","29.0","36.0","36.0","36.0","36.0","36.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:50","2.5","10.0","23.5","37.0","38.5","38.5","38.5","39.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 22:55","1.0","7.0","19.0","37.5","39.5","39.5","39.5","40.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 23:00","1.0","4.5","16.0","38.5","40.5","40.5","40.5","41.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 23:05","1.0","3.0","13.0","39.5","41.5","41.5","41.5","42.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 23:10","0.5","2.5","9.5","39.0","42.0","42.0","42.0","42.5","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/07/2564 23:20","0.5","1.0","4.0","27.5","42.5","42.5","42.5","43.0","ดูข้อมูล"
"RF.TLC.03","ตลิ่งชัน","ส.คลองชักพระ","01/08/2564 20:55","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
