"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:30","0.5","0.5","0.5","0.5","0.5","0.5","0.5","14.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:35","4.5","5.0","5.0","5.0","5.0","5.0","5.0","18.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:40","3.5","8.5","8.5","8.5","8.5","8.5","8.5","22.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:45","3.5","11.5","12.0","12.0","12.0","12.0","12.0","25.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:50","3.0","10.0","15.0","15.0","15.0","15.0","15.0","28.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 16:55","3.0","9.5","18.0","18.0","18.0","18.0","18.0","31.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:00","1.0","7.0","18.5","19.0","19.0","19.0","19.0","32.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:10","0.5","1.5","11.0","19.5","19.5","19.5","19.5","33.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:15","6.5","7.0","14.0","26.0","26.0","26.0","26.0","39.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:20","6.0","13.0","17.0","32.0","32.0","32.0","32.0","42.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:25","3.5","16.0","17.5","35.5","35.5","35.5","35.5","42.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:30","0.5","10.0","17.0","35.5","36.0","36.0","36.0","40.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","01/11/2564 17:55","0.5","0.5","1.0","18.5","36.5","36.5","36.5","37.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 05:40","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 05:45","2.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 05:50","1.5","7.0","7.0","7.0","7.0","7.0","7.0","7.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 06:00","0.5","2.0","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 06:10","0.5","1.0","5.0","8.0","8.0","8.0","8.0","8.0","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 06:30","0.5","0.5","1.0","8.5","8.5","8.5","8.5","8.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 06:35","1.0","1.5","2.0","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.PNK.03","พระนคร","ปากคลองตลาด","02/05/2565 06:40","0.5","2.0","2.0","7.0","10.0","10.0","10.0","10.0","ดูข้อมูล"
