"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 03:35","0.5","0.5","0.5","0.5","0.5","0.5","0.5","8.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 03:50","0.5","0.5","1.0","1.0","1.0","1.0","1.0","9.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:05","0.5","0.5","1.0","1.5","1.5","1.5","1.5","9.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:15","0.5","1.0","1.5","2.0","2.0","2.0","2.0","10.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:25","0.5","1.0","1.5","2.5","2.5","2.5","2.5","10.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:30","0.5","1.0","2.0","3.0","3.0","3.0","3.0","11.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:40","0.5","1.0","2.0","3.0","3.5","3.5","3.5","11.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:45","0.5","1.0","2.0","3.5","4.0","4.0","4.0","12.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 04:55","0.5","1.0","2.0","3.5","4.5","4.5","4.5","12.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 05:05","0.5","1.0","2.0","3.5","5.0","5.0","5.0","13.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 05:20","0.5","0.5","1.5","3.5","5.5","5.5","5.5","13.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 05:35","0.5","0.5","1.0","3.0","6.0","6.0","6.0","14.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 06:10","0.5","0.5","0.5","1.5","6.5","6.5","6.5","14.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 06:15","0.5","1.0","1.0","2.0","7.0","7.0","7.0","15.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 06:30","0.5","0.5","1.5","2.0","7.5","7.5","7.5","15.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 07:00","0.5","0.5","0.5","2.0","7.0","8.0","8.0","16.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 07:20","0.5","0.5","1.0","1.5","6.5","8.5","8.5","16.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 07:30","0.5","1.0","1.0","1.5","6.0","9.0","9.0","17.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 07:45","0.5","0.5","1.5","2.0","5.5","9.5","9.5","17.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/05/2564 11:50","0.5","0.5","0.5","0.5","0.5","4.0","10.0","10.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 21:45","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 21:55","0.5","1.0","1.0","1.0","1.0","1.0","1.0","1.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:05","0.5","1.0","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:10","3.5","4.0","5.0","5.0","5.0","5.0","5.0","5.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:15","7.0","11.0","11.5","12.0","12.0","12.0","12.0","12.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:20","13.5","24.0","25.0","25.5","25.5","25.5","25.5","25.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:25","21.5","42.0","46.0","47.0","47.0","47.0","47.0","47.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:30","11.0","46.0","57.0","58.0","58.0","58.0","58.0","58.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:35","9.0","41.5","65.5","67.0","67.0","67.0","67.0","67.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:40","4.5","24.5","66.5","71.5","71.5","71.5","71.5","71.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:45","1.5","15.0","61.0","72.5","73.0","73.0","73.0","73.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:50","1.0","7.0","48.5","73.5","74.0","74.0","74.0","74.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 22:55","1.0","3.5","28.0","74.0","75.0","75.0","75.0","75.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 23:00","1.0","3.0","18.0","75.0","76.0","76.0","76.0","76.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 23:05","0.5","2.5","9.5","75.0","76.5","76.5","76.5","76.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 23:10","0.5","2.0","5.5","72.0","77.0","77.0","77.0","77.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","01/07/2564 23:15","1.0","2.0","5.0","66.0","78.0","78.0","78.0","78.0","ดูข้อมูล"
