"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:10","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:15","6.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:20","2.0","10.0","10.0","10.0","10.0","10.0","10.0","10.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:25","1.5","9.5","11.5","11.5","11.5","11.5","11.5","11.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:30","2.5","6.0","14.0","14.0","14.0","14.0","14.0","14.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/07/2565 19:35","2.0","6.0","16.0","16.0","16.0","16.0","16.0","16.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:25","1.5","1.5","1.5","1.5","1.5","1.5","1.5","40.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:30","2.0","3.5","3.5","3.5","3.5","3.5","3.5","42.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:35","7.0","10.5","10.5","10.5","10.5","10.5","10.5","49.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:40","11.0","20.0","21.5","21.5","21.5","21.5","21.5","60.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:45","8.0","26.0","29.5","29.5","29.5","29.5","29.5","68.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:50","6.5","25.5","36.0","36.0","36.0","36.0","36.0","75.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 12:55","5.5","20.0","40.0","41.5","41.5","41.5","41.5","80.5","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:00","5.5","17.5","43.5","47.0","47.0","47.0","47.0","86.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:05","5.0","16.0","41.5","52.0","52.0","52.0","52.0","91.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:10","4.0","14.5","34.5","56.0","56.0","56.0","56.0","95.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:15","3.0","12.0","29.5","59.0","59.0","59.0","59.0","98.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:20","2.0","9.0","25.0","61.0","61.0","61.0","61.0","100.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:25","1.0","6.0","20.5","60.5","62.0","62.0","62.0","101.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:30","1.0","4.0","16.0","59.5","63.0","63.0","63.0","102.0","ดูข้อมูล"
"RF.SMI.01","สายไหม","สนข.สายไหม","01/08/2565 13:35","0.5","2.5","11.5","53.0","63.5","63.5","63.5","102.5","ดูข้อมูล"
