"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 03:25","0.5","0.5","0.5","0.5","0.5","0.5","0.5","1.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 03:40","0.5","0.5","1.0","1.0","1.0","1.0","1.0","1.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 03:50","0.5","1.0","1.5","1.5","1.5","1.5","1.5","2.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 03:55","0.5","1.0","1.5","2.0","2.0","2.0","2.0","2.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:05","0.5","1.0","2.0","2.5","2.5","2.5","2.5","3.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:15","0.5","1.0","2.0","3.0","3.0","3.0","3.0","3.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:20","0.5","1.0","2.0","3.5","3.5","3.5","3.5","4.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:30","0.5","1.0","2.0","3.5","4.0","4.0","4.0","4.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:35","0.5","1.0","2.0","4.0","4.5","4.5","4.5","5.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:45","0.5","1.0","2.0","4.0","5.0","5.0","5.0","5.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 04:50","0.5","1.0","2.0","4.0","5.5","5.5","5.5","6.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 05:00","0.5","1.0","2.0","4.0","6.0","6.0","6.0","6.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 05:15","0.5","0.5","1.5","3.5","6.5","6.5","6.5","7.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 05:25","0.5","1.0","1.5","3.5","7.0","7.0","7.0","7.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 05:35","0.5","1.0","1.5","3.0","7.5","7.5","7.5","8.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 05:45","0.5","1.0","1.5","3.0","8.0","8.0","8.0","8.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 06:10","0.5","0.5","1.0","2.5","8.5","8.5","8.5","9.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 06:15","0.5","1.0","1.0","2.5","9.0","9.0","9.0","9.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 06:25","0.5","1.0","1.5","2.5","9.0","9.5","9.5","10.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 06:40","0.5","0.5","1.5","2.5","9.0","10.0","10.0","10.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 07:05","0.5","0.5","1.0","2.5","8.0","10.5","10.5","11.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 07:25","0.5","0.5","1.0","1.5","7.5","11.0","11.0","11.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/05/2564 08:00","0.5","0.5","0.5","1.5","5.5","11.5","11.5","12.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:30","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:35","1.5","3.0","3.0","3.0","3.0","3.0","3.0","3.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:40","1.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:45","0.5","3.0","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:50","0.5","2.0","5.0","5.0","5.0","5.0","5.0","5.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 22:55","2.5","3.5","7.5","7.5","7.5","7.5","7.5","7.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:00","1.5","4.5","7.5","9.0","9.0","9.0","9.0","9.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:05","1.5","5.5","7.5","10.5","10.5","10.5","10.5","10.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:10","0.5","3.5","7.0","11.0","11.0","11.0","11.0","11.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:15","0.5","2.5","7.0","11.5","11.5","11.5","11.5","11.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:20","1.0","2.0","7.5","12.5","12.5","12.5","12.5","12.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/07/2564 23:25","0.5","2.0","5.5","13.0","13.0","13.0","13.0","13.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/09/2564 00:05","0.5","0.5","0.5","0.5","0.5","0.5","0.5","10.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/09/2564 01:50","0.5","0.5","0.5","0.5","1.0","1.0","1.0","11.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/09/2564 23:05","0.5","0.5","0.5","0.5","0.5","0.5","0.5","1.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/09/2564 23:35","0.5","0.5","0.5","1.0","1.0","1.0","1.0","2.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","01/09/2564 23:50","0.5","0.5","1.0","1.5","1.5","1.5","1.5","2.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 00:20","0.5","0.5","0.5","1.0","13.5","13.5","13.5","13.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 17:35","0.5","0.5","0.5","0.5","0.5","0.5","0.5","14.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 17:40","2.5","3.0","3.0","3.0","3.0","3.0","3.0","16.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 17:45","0.5","3.5","3.5","3.5","3.5","3.5","3.5","17.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 17:50","1.0","4.0","4.5","4.5","4.5","4.5","4.5","18.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 17:55","2.0","3.5","6.5","6.5","6.5","6.5","6.5","20.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 18:00","1.5","4.5","8.0","8.0","8.0","8.0","8.0","21.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 18:05","1.0","4.5","8.5","9.0","9.0","9.0","9.0","22.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 18:10","0.5","3.0","6.5","9.5","9.5","9.5","9.5","23.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/07/2564 21:35","0.5","0.5","0.5","0.5","0.5","10.0","10.0","23.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/09/2564 00:25","0.5","0.5","0.5","1.5","2.0","2.0","2.0","2.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/09/2564 01:00","0.5","0.5","0.5","1.0","2.5","2.5","2.5","3.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/09/2564 01:20","0.5","0.5","1.0","1.5","3.0","3.0","3.0","3.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/09/2564 01:45","0.5","0.5","1.0","1.5","3.5","3.5","3.5","4.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","02/09/2564 02:20","0.5","0.5","0.5","1.0","3.5","4.0","4.0","4.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 13:50","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 13:55","3.0","4.5","4.5","4.5","4.5","4.5","4.5","4.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:00","6.0","10.5","10.5","10.5","10.5","10.5","10.5","10.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:05","4.0","13.0","14.5","14.5","14.5","14.5","14.5","14.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:10","1.5","11.5","16.0","16.0","16.0","16.0","16.0","16.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:15","1.0","6.5","17.0","17.0","17.0","17.0","17.0","17.0","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:20","0.5","3.0","16.0","17.5","17.5","17.5","17.5","17.5","ดูข้อมูล"
"RF.KSN.01","คลองสาน","สนข.คลองสาน","03/05/2564 14:25","1.5","3.0","14.5","19.0","19.0","19.0","19.0","19.0","ดูข้อมูล"
