"รหัสสถานี","เขต","สถานี","วัน-เวลา","ฝน 5 นาที","ฝน 15 นาที","ฝน 30 นาที","ฝน 1 ชม.","ฝน 3 ชม.","ฝน 6 ชม.","ฝน 12 ชม.","ฝน 24 ชม.","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","04/02/2566 14:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","04/02/2566 14:05","1.5","2.0","2.0","2.0","2.0","2.0","2.0","2.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","04/02/2566 14:10","0.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:05","2.0","2.5","2.5","2.5","2.5","2.5","2.5","2.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:10","4.0","6.5","6.5","6.5","6.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:15","3.0","9.0","9.5","9.5","9.5","9.5","9.5","9.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:20","3.0","10.0","12.5","12.5","12.5","12.5","12.5","12.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:25","1.0","7.0","13.5","13.5","13.5","13.5","13.5","13.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","05/02/2566 15:30","0.5","4.5","13.5","14.0","14.0","14.0","14.0","14.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:00","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:05","1.0","1.5","1.5","1.5","1.5","1.5","1.5","1.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:10","1.0","2.5","2.5","2.5","2.5","2.5","2.5","2.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:15","1.0","3.0","3.5","3.5","3.5","3.5","3.5","3.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:20","3.0","5.0","6.5","6.5","6.5","6.5","6.5","6.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:25","4.5","8.5","11.0","11.0","11.0","11.0","11.0","11.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:30","6.5","14.0","17.0","17.5","17.5","17.5","17.5","17.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:35","5.5","16.5","21.5","23.0","23.0","23.0","23.0","23.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:40","5.5","17.5","26.0","28.5","28.5","28.5","28.5","28.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:45","4.0","15.0","29.0","32.5","32.5","32.5","32.5","32.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:50","3.5","13.0","29.5","36.0","36.0","36.0","36.0","36.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 08:55","3.0","10.5","28.0","39.0","39.0","39.0","39.0","39.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:00","3.0","9.5","24.5","41.5","42.0","42.0","42.0","42.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:05","2.0","8.0","21.0","42.5","44.0","44.0","44.0","44.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:10","1.0","6.0","16.5","42.5","45.0","45.0","45.0","45.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:15","0.5","3.5","13.0","42.0","45.5","45.5","45.5","45.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:30","0.5","0.5","4.0","28.5","46.0","46.0","46.0","46.0","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 09:45","0.5","0.5","1.0","14.0","46.5","46.5","46.5","46.5","ดูข้อมูล"
"RF.DST.02","ดุสิต","ส.คลองสามเสน","15/02/2566 10:00","0.5","0.5","1.0","5.0","47.0","47.0","47.0","47.0","ดูข้อมูล"
